date,description,amount,category
2024-05-01,Gas,-804,Utilities
2024-05-01,Restaurant Insurance,-665,Insurance
2024-05-01,POS System Subscription,-289,Services
2024-05-01,Waste Management,-232,Services
2024-05-01,Pest Control,-195,Maintenance
2024-05-01,Equipment Maintenance,-557,Maintenance
2024-05-01,Cleaning Supplies,-114,Miscellaneous
2024-05-01,Menu Printing,-58,Marketing
2024-05-01,Local Advertising,-649,Marketing
2024-06-01,Restaurant Rent,-5037,Rent
2024-06-01,Electricity,-879,Utilities
2024-06-01,Water and Sewer,-379,Utilities
2024-06-01,Gas,-712,Utilities
2024-06-01,Restaurant Insurance,-612,Insurance
2024-06-01,POS System Subscription,-271,Services
2024-06-01,Waste Management,-239,Services
2024-06-01,Cleaning Supplies,-110,Miscellaneous
2024-07-01,Restaurant Rent,-4469,Rent
2024-07-01,Electricity,-837,Utilities
2024-07-01,Water and Sewer,-449,Utilities
2024-07-01,Gas,-745,Utilities
2024-07-01,Restaurant Insurance,-685,Insurance
2024-07-01,POS System Subscription,-302,Services
2024-07-01,Waste Management,-259,Services
2024-07-01,Cleaning Supplies,-106,Miscellaneous
2024-08-01,Restaurant Rent,-4782,Rent
2024-08-01,Electricity,-912,Utilities
2024-08-01,Water and Sewer,-440,Utilities
2024-08-01,Gas,-794,Utilities
2024-08-01,Restaurant Insurance,-597,Insurance
2024-08-01,POS System Subscription,-272,Services
2024-08-01,Waste Management,-261,Services
2024-08-01,Pest Control,-195,Maintenance
2024-08-01,Equipment Maintenance,-603,Maintenance
2024-08-01,Cleaning Supplies,-105,Miscellaneous
2024-08-01,Menu Printing,-61,Marketing
2024-08-01,Local Advertising,-645,Marketing
2024-09-01,Restaurant Rent,-4365,Rent
2024-09-01,Electricity,-828,Utilities
2024-09-01,Water and Sewer,-432,Utilities
2024-09-01,Gas,-694,Utilities
2024-09-01,Restaurant Insurance,-683,Insurance
2024-09-01,POS System Subscription,-264,Services
2024-09-01,Waste Management,-248,Services
2024-09-01,Cleaning Supplies,-114,Miscellaneous
2024-10-01,Restaurant Rent,-4785,Rent
2024-10-01,Electricity,-782,Utilities
2024-10-01,Water and Sewer,-432,Utilities
2024-10-01,Gas,-741,Utilities
2024-10-01,Restaurant Insurance,-657,Insurance
2024-10-01,POS System Subscription,-253,Services
2024-10-01,Waste Management,-265,Services
2024-10-01,Cleaning Supplies,-107,Miscellaneous
2024-11-01,Restaurant Rent,-4511,Rent
2024-11-01,Electricity,-873,Utilities
2024-11-01,Water and Sewer,-394,Utilities
2024-11-01,Gas,-773,Utilities
2024-11-01,Restaurant Insurance,-665,Insurance
2024-11-01,POS System Subscription,-301,Services
2024-11-01,Waste Management,-235,Services
2024-11-01,Pest Control,-196,Maintenance
2024-11-01,Equipment Maintenance,-584,Maintenance
2024-11-01,Cleaning Supplies,-115,Miscellaneous
2024-11-01,Menu Printing,-61,Marketing
2024-11-01,Local Advertising,-643,Marketing
2024-12-01,Restaurant Rent,-4748,Rent
2024-12-01,Electricity,-942,Utilities
2024-12-01,Water and Sewer,-424,Utilities
2024-12-01,Gas,-783,Utilities
2024-12-01,Restaurant Insurance,-666,Insurance
2024-12-01,POS System Subscription,-305,Services
2024-12-01,Waste Management,-271,Services
2024-12-01,Cleaning Supplies,-118,Miscellaneous
2025-01-01,Restaurant Rent,-4237,Rent
2025-01-01,Electricity,-887,Utilities
2025-01-01,Water and Sewer,-399,Utilities
2025-01-01,Gas,-688,Utilities
2025-01-01,Restaurant Insurance,-663,Insurance
2025-01-01,POS System Subscription,-266,Services
2025-01-01,Waste Management,-233,Services
2025-01-01,Cleaning Supplies,-113,Miscellaneous
2025-02-01,Restaurant Rent,-4245,Rent
2025-02-01,Electricity,-938,Utilities
2025-02-01,Water and Sewer,-421,Utilities
2025-02-01,Gas,-669,Utilities
2025-02-01,Restaurant Insurance,-569,Insurance
2025-02-01,POS System Subscription,-285,Services
2025-02-01,Waste Management,-271,Services
2025-02-01,Pest Control,-197,Maintenance
2025-02-01,Equipment Maintenance,-605,Maintenance
2025-02-01,Cleaning Supplies,-100,Miscellaneous
2025-02-01,Menu Printing,-60,Marketing
2025-02-01,Local Advertising,-586,Marketing
2025-03-01,Restaurant Rent,-4961,Rent
2025-03-01,Electricity,-839,Utilities
2025-03-01,Water and Sewer,-444,Utilities
2025-03-01,Gas,-764,Utilities
2025-03-01,Restaurant Insurance,-578,Insurance
2025-03-01,POS System Subscription,-252,Services
2025-03-01,Waste Management,-250,Services
2025-03-01,Cleaning Supplies,-118,Miscellaneous
2025-04-01,Restaurant Rent,-4713,Rent
2025-04-01,Electricity,-828,Utilities
2025-04-01,Water and Sewer,-379,Utilities
2025-04-01,Gas,-785,Utilities
2025-04-01,Restaurant Insurance,-618,Insurance
2025-04-01,POS System Subscription,-275,Services
2025-04-01,Waste Management,-250,Services
2025-04-01,Cleaning Supplies,-117,Miscellaneous
2024-07-16,Dining Furniture Update,-2343,Equipment
2024-05-29,Kitchen Equipment Replacement,-3576,Equipment
2024-08-13,Dining Furniture Update,-2343,Equipment
